signature,file,startline,startcol,endline,endcol,properties
Lsun/security/provider/X509Factory;->intern(Ljava/security/cert/X509Certificate;)Lsun/security/x509/X509CertImpl;,libcore/ojluni/annotations/hiddenapi/sun/security/provider/X509Factory.java,35,5,35,51,
Lsun/security/provider/X509Factory;->intern(Ljava/security/cert/X509CRL;)Lsun/security/x509/X509CRLImpl;,libcore/ojluni/annotations/hiddenapi/sun/security/provider/X509Factory.java,41,5,41,51,
Lsun/security/provider/X509Factory;->getFromCache(Lsun/security/util/Cache;[B)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/security/provider/X509Factory.java,47,5,47,51,
Lsun/security/provider/X509Factory;->addToCache(Lsun/security/util/Cache;[BLjava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/security/provider/X509Factory.java,53,5,53,51,
Lsun/security/provider/X509Factory;->certCache:Lsun/security/util/Cache;,libcore/ojluni/annotations/hiddenapi/sun/security/provider/X509Factory.java,61,5,61,51,
Lsun/security/provider/X509Factory;->crlCache:Lsun/security/util/Cache;,libcore/ojluni/annotations/hiddenapi/sun/security/provider/X509Factory.java,69,5,69,51,
Lsun/security/provider/certpath/X509CertPath;-><init>(Ljava/util/List;)V,libcore/ojluni/annotations/hiddenapi/sun/security/provider/certpath/X509CertPath.java,31,5,31,51,
Lsun/security/provider/certpath/X509CertPath;-><init>(Ljava/io/InputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/provider/certpath/X509CertPath.java,38,5,38,51,
Lsun/security/provider/certpath/X509CertPath;-><init>(Ljava/io/InputStream;Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/provider/certpath/X509CertPath.java,44,5,44,51,
Lsun/security/provider/certpath/X509CertPath;->getEncodingsStatic()Ljava/util/Iterator;,libcore/ojluni/annotations/hiddenapi/sun/security/provider/certpath/X509CertPath.java,82,5,82,51,
Lsun/security/provider/certpath/X509CertPath;->certs:Ljava/util/List;,libcore/ojluni/annotations/hiddenapi/sun/security/provider/certpath/X509CertPath.java,101,5,101,51,
Lsun/security/provider/certpath/X509CertificatePair;->clearCache()V,libcore/ojluni/annotations/hiddenapi/sun/security/provider/certpath/X509CertificatePair.java,46,5,46,51,
Lsun/security/timestamp/TimestampToken;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/timestamp/TimestampToken.java,31,5,31,51,
Lsun/security/timestamp/TimestampToken;->getDate()Ljava/util/Date;,libcore/ojluni/annotations/hiddenapi/sun/security/timestamp/TimestampToken.java,36,5,36,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/timestamp/TimestampToken;->getHashAlgorithm()Lsun/security/x509/AlgorithmId;,libcore/ojluni/annotations/hiddenapi/sun/security/timestamp/TimestampToken.java,41,5,41,51,
Lsun/security/timestamp/TimestampToken;->getHashedMessage()[B,libcore/ojluni/annotations/hiddenapi/sun/security/timestamp/TimestampToken.java,46,5,46,51,
Lsun/security/timestamp/TimestampToken;->getNonce()Ljava/math/BigInteger;,libcore/ojluni/annotations/hiddenapi/sun/security/timestamp/TimestampToken.java,51,5,51,51,
Lsun/security/util/BitArray;-><init>(I[B)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/BitArray.java,35,5,35,51,
Lsun/security/util/BitArray;->toByteArray()[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/BitArray.java,68,5,68,51,
Lsun/security/util/Cache;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/Cache.java,34,5,34,51,
Lsun/security/util/Cache;->clear()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/Cache.java,41,5,41,51,
Lsun/security/util/Cache;->put(Ljava/lang/Object;Ljava/lang/Object;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/Cache.java,44,5,44,51,
Lsun/security/util/Cache;->get(Ljava/lang/Object;)Ljava/lang/Object;,libcore/ojluni/annotations/hiddenapi/sun/security/util/Cache.java,47,5,47,51,
Lsun/security/util/Cache;->newHardMemoryCache(I)Lsun/security/util/Cache;,libcore/ojluni/annotations/hiddenapi/sun/security/util/Cache.java,66,5,66,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/util/Debug;->getInstance(Ljava/lang/String;)Lsun/security/util/Debug;,libcore/ojluni/annotations/hiddenapi/sun/security/util/Debug.java,36,5,36,51,
Lsun/security/util/Debug;->println(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/Debug.java,50,5,50,51,
Lsun/security/util/Debug;->println()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/Debug.java,55,5,55,51,
Lsun/security/util/Debug;->toHexString(Ljava/math/BigInteger;)Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/util/Debug.java,60,5,60,51,
Lsun/security/util/DerIndefLenConverter;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,32,5,32,51,
Lsun/security/util/DerIndefLenConverter;->isIndefinite(I)Z,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,45,5,45,51,
Lsun/security/util/DerIndefLenConverter;->parseTag()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,50,5,50,51,
Lsun/security/util/DerIndefLenConverter;->writeTag()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,55,5,55,51,
Lsun/security/util/DerIndefLenConverter;->parseLength()I,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,60,5,60,51,
Lsun/security/util/DerIndefLenConverter;->writeLengthAndValue()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,65,5,65,51,
Lsun/security/util/DerIndefLenConverter;->parseValue(I)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,82,5,82,51,
Lsun/security/util/DerIndefLenConverter;->convert([B)[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,91,5,91,51,
Lsun/security/util/DerIndefLenConverter;->data:[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,108,5,108,51,
Lsun/security/util/DerIndefLenConverter;->dataPos:I,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,110,5,110,51,
Lsun/security/util/DerIndefLenConverter;->dataSize:I,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,112,5,112,51,
Lsun/security/util/DerIndefLenConverter;->newData:[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,118,5,118,51,
Lsun/security/util/DerIndefLenConverter;->numOfTotalLenBytes:I,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerIndefLenConverter.java,122,5,122,51,
Lsun/security/util/DerInputStream;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,32,5,32,51,
Lsun/security/util/DerInputStream;->subStream(IZ)Lsun/security/util/DerInputStream;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,55,5,55,51,
Lsun/security/util/DerInputStream;->getInteger()I,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,65,5,65,51,
Lsun/security/util/DerInputStream;->getBigInteger()Ljava/math/BigInteger;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,70,5,70,51,
Lsun/security/util/DerInputStream;->getBitString()[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,83,5,83,51,
Lsun/security/util/DerInputStream;->getOctetString()[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,92,5,92,51,
Lsun/security/util/DerInputStream;->getOID()Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,105,5,105,51,
Lsun/security/util/DerInputStream;->getSequence(I)[Lsun/security/util/DerValue;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,115,5,115,51,
Lsun/security/util/DerInputStream;->getSet(I)[Lsun/security/util/DerValue;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,120,5,120,51,
Lsun/security/util/DerInputStream;->getSet(IZ)[Lsun/security/util/DerValue;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,125,5,125,51,
Lsun/security/util/DerInputStream;->getDerValue()Lsun/security/util/DerValue;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,146,5,146,51,
Lsun/security/util/DerInputStream;->getUTF8String()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,151,5,151,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/util/DerInputStream;->getUTCTime()Ljava/util/Date;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,182,5,182,51,
Lsun/security/util/DerInputStream;->peekByte()I,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,195,5,195,51,
Lsun/security/util/DerInputStream;->mark(I)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,212,5,212,51,
Lsun/security/util/DerInputStream;->reset()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,217,5,217,51,
Lsun/security/util/DerInputStream;->available()I,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,222,5,222,51,
Lsun/security/util/DerInputStream;->tag:B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerInputStream.java,229,5,229,51,
Lsun/security/util/DerOutputStream;-><init>(I)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,33,5,33,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/util/DerOutputStream;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,38,5,38,51,
Lsun/security/util/DerOutputStream;->write(B[B)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,43,5,43,51,
Lsun/security/util/DerOutputStream;->write(BLsun/security/util/DerOutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,48,5,48,51,
Lsun/security/util/DerOutputStream;->putDerValue(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,58,5,58,51,
Lsun/security/util/DerOutputStream;->putBoolean(Z)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,63,5,63,51,
Lsun/security/util/DerOutputStream;->putInteger(Ljava/math/BigInteger;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,72,5,72,51,
Lsun/security/util/DerOutputStream;->putInteger(I)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,81,5,81,51,
Lsun/security/util/DerOutputStream;->putBitString([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,90,5,90,51,
Lsun/security/util/DerOutputStream;->putOctetString([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,104,5,104,51,
Lsun/security/util/DerOutputStream;->putNull()V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,109,5,109,51,
Lsun/security/util/DerOutputStream;->putOID(Lsun/security/util/ObjectIdentifier;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,114,5,114,51,
Lsun/security/util/DerOutputStream;->putSequence([Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,119,5,119,51,
Lsun/security/util/DerOutputStream;->putOrderedSetOf(B[Lsun/security/util/DerEncoder;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,128,5,128,51,
Lsun/security/util/DerOutputStream;->putUTF8String(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,145,5,145,51,
Lsun/security/util/DerOutputStream;->putPrintableString(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,150,5,150,51,
Lsun/security/util/DerOutputStream;->putIA5String(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,159,5,159,51,
Lsun/security/util/DerOutputStream;->putUTCTime(Ljava/util/Date;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerOutputStream.java,177,5,177,51,
Lsun/security/util/DerValue;-><init>(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,33,5,33,51,
Lsun/security/util/DerValue;-><init>(B[B)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,42,5,42,51,
Lsun/security/util/DerValue;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,52,5,52,51,
Lsun/security/util/DerValue;-><init>([BII)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,57,5,57,51,
Lsun/security/util/DerValue;-><init>(Ljava/io/InputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,62,5,62,51,
Lsun/security/util/DerValue;->isContextSpecific()Z,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,75,5,75,51,
Lsun/security/util/DerValue;->isContextSpecific(B)Z,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,80,5,80,51,
Lsun/security/util/DerValue;->isConstructed()Z,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,89,5,89,51,
Lsun/security/util/DerValue;->encode(Lsun/security/util/DerOutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,108,5,108,51,
Lsun/security/util/DerValue;->getData()Lsun/security/util/DerInputStream;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,113,5,113,51,
Lsun/security/util/DerValue;->getOID()Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,126,5,126,51,
Lsun/security/util/DerValue;->getOctetString()[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,135,5,135,51,
Lsun/security/util/DerValue;->getBigInteger()Ljava/math/BigInteger;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,144,5,144,51,
Lsun/security/util/DerValue;->getPositiveBigInteger()Ljava/math/BigInteger;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,149,5,149,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/util/DerValue;->getBitString()[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,158,5,158,51,
Lsun/security/util/DerValue;->getUnalignedBitString()Lsun/security/util/BitArray;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,163,5,163,51,
Lsun/security/util/DerValue;->getAsString()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,168,5,168,51,
Lsun/security/util/DerValue;->getDataBytes()[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,182,5,182,51,
Lsun/security/util/DerValue;->toByteArray()[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,239,5,239,51,
Lsun/security/util/DerValue;->toDerInputStream()Lsun/security/util/DerInputStream;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,244,5,244,51,
Lsun/security/util/DerValue;->isPrintableStringChar(C)Z,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,253,5,253,51,
Lsun/security/util/DerValue;->createTag(BZB)B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,258,5,258,51,
Lsun/security/util/DerValue;->resetTag(B)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,263,5,263,51,
Lsun/security/util/DerValue;->buffer:Lsun/security/util/DerInputBuffer;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,280,5,280,51,
Lsun/security/util/DerValue;->data:Lsun/security/util/DerInputStream;,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,282,5,282,51,
Lsun/security/util/DerValue;->tag:B,libcore/ojluni/annotations/hiddenapi/sun/security/util/DerValue.java,293,5,293,51,
Lsun/security/util/ManifestDigester$Entry;->digest(Ljava/security/MessageDigest;)[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/ManifestDigester.java,69,9,69,55,
Lsun/security/util/ManifestDigester$Entry;->digestWorkaround(Ljava/security/MessageDigest;)[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/ManifestDigester.java,79,9,79,99,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/util/ManifestDigester;-><init>([B)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/ManifestDigester.java,33,5,33,51,
Lsun/security/util/ManifestDigester;->get(Ljava/lang/String;Z)Lsun/security/util/ManifestDigester$Entry;,libcore/ojluni/annotations/hiddenapi/sun/security/util/ManifestDigester.java,46,5,46,51,
Lsun/security/util/ManifestDigester;->manifestDigest(Ljava/security/MessageDigest;)[B,libcore/ojluni/annotations/hiddenapi/sun/security/util/ManifestDigester.java,51,5,51,51,
Lsun/security/util/MemoryCache$HardCacheEntry;-><init>(Ljava/lang/Object;Ljava/lang/Object;J)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/MemoryCache.java,117,9,117,29,
Lsun/security/util/MemoryCache$SoftCacheEntry;-><init>(Ljava/lang/Object;Ljava/lang/Object;JLjava/lang/ref/ReferenceQueue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/MemoryCache.java,149,9,149,29,
Lsun/security/util/ObjectIdentifier;-><init>(Ljava/lang/String;)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/ObjectIdentifier.java,33,5,33,51,
Lsun/security/util/ObjectIdentifier;-><init>([I)V,libcore/ojluni/annotations/hiddenapi/sun/security/util/ObjectIdentifier.java,38,5,38,51,
Lsun/security/util/ObjectIdentifier;->newInternal([I)Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/util/ObjectIdentifier.java,64,5,64,51,
Lsun/security/util/ObjectIdentifier;->equals(Lsun/security/util/ObjectIdentifier;)Z,libcore/ojluni/annotations/hiddenapi/sun/security/util/ObjectIdentifier.java,74,5,74,51,
Lsun/security/util/PropertyExpander;->expand(Ljava/lang/String;)Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/util/PropertyExpander.java,36,5,36,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/util/ResourcesMgr;->getString(Ljava/lang/String;)Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/util/ResourcesMgr.java,35,5,35,95,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/util/SecurityConstants;->CREATE_CLASSLOADER_PERMISSION:Ljava/lang/RuntimePermission;,libcore/ojluni/annotations/hiddenapi/sun/security/util/SecurityConstants.java,54,5,54,51,
Lsun/security/util/SecurityConstants;->GET_CLASSLOADER_PERMISSION:Ljava/lang/RuntimePermission;,libcore/ojluni/annotations/hiddenapi/sun/security/util/SecurityConstants.java,71,5,71,51,
Lsun/security/util/SecurityConstants;->MODIFY_THREADGROUP_PERMISSION:Ljava/lang/RuntimePermission;,libcore/ojluni/annotations/hiddenapi/sun/security/util/SecurityConstants.java,126,5,126,51,
Lsun/security/util/SecurityConstants;->MODIFY_THREAD_PERMISSION:Ljava/lang/RuntimePermission;,libcore/ojluni/annotations/hiddenapi/sun/security/util/SecurityConstants.java,133,5,133,51,
Lsun/security/util/SignatureFileVerifier;->isBlockOrSF(Ljava/lang/String;)Z,libcore/ojluni/annotations/hiddenapi/sun/security/util/SignatureFileVerifier.java,53,5,53,51,
Lsun/security/x509/AVA;-><init>(Lsun/security/util/ObjectIdentifier;Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVA.java,34,5,34,25,
Lsun/security/x509/AVA;->getObjectIdentifier()Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVA.java,65,5,65,25,
Lsun/security/x509/AVA;->getDerValue()Lsun/security/util/DerValue;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVA.java,70,5,70,25,
Lsun/security/x509/AVA;->getValueString()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVA.java,75,5,75,25,
Lsun/security/x509/AVA;->toRFC2253CanonicalString()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVA.java,162,5,162,25,
Lsun/security/x509/AVA;->hasRFC2253Keyword()Z,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVA.java,171,5,171,25,
Lsun/security/x509/AVAComparator;->INSTANCE:Ljava/util/Comparator;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVAComparator.java,36,5,36,25,
Lsun/security/x509/AVAKeyword;->isCompliant(I)Z,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVAKeyword.java,33,5,33,25,
Lsun/security/x509/AVAKeyword;->getOID(Ljava/lang/String;ILjava/util/Map;)Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVAKeyword.java,38,5,38,25,
Lsun/security/x509/AVAKeyword;->keyword:Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVAKeyword.java,62,5,62,25,
Lsun/security/x509/AVAKeyword;->keywordMap:Ljava/util/Map;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVAKeyword.java,64,5,64,25,
Lsun/security/x509/AVAKeyword;->oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVAKeyword.java,71,5,71,25,
Lsun/security/x509/AVAKeyword;->oidMap:Ljava/util/Map;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AVAKeyword.java,73,5,73,25,
Lsun/security/x509/AccessDescription;-><init>(Lsun/security/util/DerValue;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AccessDescription.java,39,5,39,51,
Lsun/security/x509/AccessDescription;->getAccessMethod()Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AccessDescription.java,44,5,44,51,
Lsun/security/x509/AccessDescription;->getAccessLocation()Lsun/security/x509/GeneralName;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AccessDescription.java,49,5,49,51,
Lsun/security/x509/AlgorithmId;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,35,5,35,25,
Lsun/security/x509/AlgorithmId;-><init>(Lsun/security/util/ObjectIdentifier;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,40,5,40,25,
Lsun/security/x509/AlgorithmId;-><init>(Lsun/security/util/ObjectIdentifier;Ljava/security/AlgorithmParameters;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,45,5,45,25,
Lsun/security/x509/AlgorithmId;->encode(Lsun/security/util/DerOutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,60,5,60,25,
Lsun/security/x509/AlgorithmId;->derEncode(Ljava/io/OutputStream;)V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,65,5,65,25,
Lsun/security/x509/AlgorithmId;->encode()[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,70,5,70,69,maxTargetSdk=30&trackingBug=170729553L
Lsun/security/x509/AlgorithmId;->getOID()Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,75,5,75,25,
Lsun/security/x509/AlgorithmId;->getName()Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,80,5,80,25,
Lsun/security/x509/AlgorithmId;->getParameters()Ljava/security/AlgorithmParameters;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,85,5,85,25,
Lsun/security/x509/AlgorithmId;->getEncodedParams()[B,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,90,5,90,25,
Lsun/security/x509/AlgorithmId;->equals(Lsun/security/x509/AlgorithmId;)Z,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,95,5,95,25,
Lsun/security/x509/AlgorithmId;->parse(Lsun/security/util/DerValue;)Lsun/security/x509/AlgorithmId;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,120,5,120,25,
Lsun/security/x509/AlgorithmId;->getAlgorithmId(Ljava/lang/String;)Lsun/security/x509/AlgorithmId;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,127,5,127,25,
Lsun/security/x509/AlgorithmId;->get(Ljava/lang/String;)Lsun/security/x509/AlgorithmId;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,133,5,133,25,
Lsun/security/x509/AlgorithmId;->getEncAlgFromSigAlg(Ljava/lang/String;)Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,161,5,161,25,
Lsun/security/x509/AlgorithmId;->getDigAlgFromSigAlg(Ljava/lang/String;)Ljava/lang/String;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,166,5,166,25,
Lsun/security/x509/AlgorithmId;->DSA_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,219,5,219,25,
Lsun/security/x509/AlgorithmId;->EC_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,232,5,232,25,
Lsun/security/x509/AlgorithmId;->MD2_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,239,5,239,25,
Lsun/security/x509/AlgorithmId;->MD5_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,246,5,246,25,
Lsun/security/x509/AlgorithmId;->RSAEncryption_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,259,5,259,25,
Lsun/security/x509/AlgorithmId;->SHA256_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,284,5,284,25,
Lsun/security/x509/AlgorithmId;->SHA384_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,291,5,291,25,
Lsun/security/x509/AlgorithmId;->SHA512_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,298,5,298,25,
Lsun/security/x509/AlgorithmId;->SHA_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,305,5,305,25,
Lsun/security/x509/AlgorithmId;->params:Lsun/security/util/DerValue;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,364,5,364,25,
Lsun/security/x509/AlgorithmId;->sha1WithRSAEncryption_oid:Lsun/security/util/ObjectIdentifier;,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AlgorithmId.java,439,5,439,25,
Lsun/security/x509/AttributeNameEnumeration;-><init>()V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/AttributeNameEnumeration.java,32,5,32,51,
Lsun/security/x509/CRLDistributionPointsExtension;->encodeThis()V,libcore/ojluni/annotations/hiddenapi/sun/security/x509/CRLDistributionPointsExtension.java,103,5,103,51,
